url,title,authors,abstract,keywords,tldr,pdf_url,type
https://openreview.net/forum?id=3rtxtV5QDJ,PLMFit: Benchmarking Transfer Learning with Protein Language Models for Protein Engineering,"['Thomas Bikias', 'Evangelos Stamkopoulos', 'Sai T. Reddy']","Protein language models (PLMs) have emerged as a useful resource for protein engineering applications. Transfer learning (TL) leverages pre-trained parameters to extract features to train machine learning models or adjust the weights of PLMs for novel tasks via fine-tuning through back-propagation. TL methods have shown potential for enhancing protein predictions performance when paired with PLMs, however there is a notable lack of comparative analyses that benchmark TL methods applied to state-of-the-art PLMs, identify optimal strategies for transferring knowledge and determine the most suitable approach for specific tasks. Here, we report PLMFit, a benchmarking study that combines, three state-of-the-art PLMs (ESM2, ProGen2, ProteinBert), with three TL methods (feature extraction, low-rank adaptation, bottleneck adapters) for five protein engineering datasets. We conducted over 2900 experiments, altering PLM sizes and layers, TL hyperparameters and different training procedures. Our experiments reveal three key findings: (i) utilizing a fraction of PLM for transfer learning does not detrimentally impact performance, (ii) the choice between feature extraction and fine-tuning is primarily dictated by the amount and diversity of data and (iii) fine-tuning is most effective when generalization is necessary and only limited data is available. We provide PLMFit as an open-source software package, serving as a valuable resource for the scientific community to facilitate the feature extraction and fine-tuning of PLMs for various applications.","['Parameter efficient fine-tuning', 'Low rank adaptation', 'Protein language models', 'Feature extraction', 'Benchmarking', 'Protein engineering']",,https://openreview.net/pdf?id=3rtxtV5QDJ,accept
https://openreview.net/forum?id=WZ0xQcEvwU,Improved Off-policy Reinforcement Learning in  Biological Sequence Design,"['Hyeonah Kim', 'Minsu Kim', 'Taeyoung Yun', 'Sanghyeok Choi', 'Emmanuel Bengio', 'Alex Hernández-García', 'Jinkyoo Park']","Designing biological sequences with desired properties is a significant challenge due to the combinatorially vast search space and the high cost of evaluating each candidate sequence. To address these challenges, reinforcement learning (RL) methods, such as GFlowNets, utilize proxy models for rapid reward evaluation and annotated data for policy training. Although these approaches have shown promise in generating diverse and novel sequences, the limited training data relative to the vast search space often leads to the misspecification of proxy for out-of-distribution inputs. We introduce $\delta$-Conservative Search, a novel off-policy search method for training GFlowNets designed to improve robustness against proxy misspecification. The key idea is to incorporate conservativeness, controlled by parameter $\delta$, to constrain the search to reliable regions. Specifically, we inject noise into high-score offline sequences by randomly masking tokens with a Bernoulli distribution of parameter $\delta$ and then denoise masked tokens using the GFlowNet policy. Additionally, $\delta$ is adaptively adjusted based on the uncertainty of the proxy model for each data point. This enables the reflection of proxy uncertainty to determine the level of conservativeness. Experimental results demonstrate that our method consistently outperforms existing machine learning methods in discovering high-score sequences across diverse tasks—including DNA, RNA, protein, and peptide design—especially in large-scale scenarios.","['Biological sequence design', 'GFlowNets', 'offline RL', 'active learning']",,https://openreview.net/pdf?id=WZ0xQcEvwU,accept
https://openreview.net/forum?id=NKHNAtDiCd,Distilling Structural Representations into Protein Sequence Models,"['Jeffrey Ouyang-Zhang', 'Chengyue Gong', 'Yue Zhao', 'Philipp Kraehenbuehl', 'Adam Klivans', 'Daniel Jesus Diaz']","Protein language models, like the popular ESM2, are widely used tools for extracting evolution-based protein representations and have achieved significant success on downstream biological tasks.
Representations based on sequence and structure models, however, show significant performance differences depending on the downstream task.
A major open problem is to obtain representations that best capture both the evolutionary and structural properties of proteins in general. 
Here we introduce Implicit Structure Model (ISM), a sequence-only input model with structurally-enriched representations that outperforms state-of-the-art sequence models on several well-studied benchmarks including mutation stability assessment and structure prediction. 
Our key innovations are a microenvironment-based autoencoder for generating structure tokens and a self-supervised training objective that distills these tokens into ESM2's pre-trained model. 
We have made ISM's structure-enriched weights easily available: integrating ISM into any application using ESM2 requires changing only a single line of code.
Our code is available at \url{https://github.com/jozhang97/ISM}.","['biology', 'proteins', 'sequence', 'structure', 'autoencoder', 'esm']",,https://openreview.net/pdf?id=NKHNAtDiCd,accept
https://openreview.net/forum?id=ofcL9aXxp6,CancerFoundation: A single-cell RNA sequencing foundation model to decipher drug resistance in cancer,"['Alexander Theus', 'Florian Barkmann', 'David Wissel', 'Valentina Boeva']","We present CancerFoundation, a novel single-cell RNA-seq foundation model (scFM) trained exclusively on malignant cells. Despite being trained on only one million total cells, a fraction of the data used by existing models, CancerFoundation outperforms other scFMs in key tasks such as zero-shot batch integration and drug response prediction. During training, we employ tissue and technology-aware oversampling and domain-invariant training to enhance performance on underrepresented cancer types and sequencing technologies. We propose survival prediction as a new downstream task to evaluate the generalizability of single-cell foundation models to bulk RNA data and their applicability to patient stratification. CancerFoundation demonstrates superior batch integration performance and shows significant improvements in predicting drug responses for both unseen cell lines and drugs. These results highlight the potential of focused, smaller foundation models in advancing drug discovery and our understanding of cancer biology.","['Drug discovery', 'Single-cell foundation model', 'Single-cell RNA sequencing', 'Cancer biology']",,https://openreview.net/pdf?id=ofcL9aXxp6,accept
https://openreview.net/forum?id=kUVxRERDGL,TCRGenesis: Generation of SIINFEKL-specific T-cell receptor sequences using autoregressive Transformer,"['Yang An', 'Felix Drost', 'Adrian Straub', 'Annalisa Marsico', 'Dirk H Busch', 'Benjamin Schubert']","Engineered T-cell therapies are a promising new approach for treating previously uncurable diseases. These therapies involve genetically modified T cells expressing custom T cell receptors (TCRs) that recognize antigens from cancer, virus-infected, or autoimmune cells. However, the identification or generation of suitable TCRs remains an unsolved challenge. Computational methods hold the potential to accelerate the development of TCRs binding towards target antigens. While the computational investigation of the TCR-epitope landscape has been mainly focused on binding prediction, synthetic TCR design has recently emerged as the next frontier. Here, we present a proof-of-concept study on generating full TCR sequences reactive to a fixed epitope $\textit{in silico}$. Towards this, we utilized a unique dataset comprising thousands of TCRs experimentally validated as reactive towards the model epitope-MHC complex SIINFEKL/H2-K$^b$ and a naive TCR background to train our autoregressive transformer model TCRGenesis. The model generated a repertoire of realistic TCRs as validated through various biophysical and sequence properties. Further, the sequences exhibited high binding scores according to a predictor specifically developed for evaluation. The generator inherently captured the rules governing binding towards SIINFEKL as its perplexity score assigned to real, unseen TCR sequences separates well between binding and non-binding TCRs, and the generated sequences resembled binders. This work marks one of the first steps in the full-sequence design of TCRs specific to an antigen $\textit{in silico}$, which we envision will accelerate the development of future immunotherapies and personalized medicine through rapid and reliable TCR synthesis.","['biological sequence design', 'protein design', 'protein generation']",,https://openreview.net/pdf?id=kUVxRERDGL,accept
https://openreview.net/forum?id=q3uKWlUzHb,Modeling CAR Response at the Single-Cell Level Using Conditional OT,"['Alice Driessen', 'Jannis Born', 'Rocío Castellanos Rueda', 'Sai T. Reddy', 'Marianna Rapsomaniki']","Chimeric Antigen Receptor (CAR) T cell therapy is a promosing area of cancer immunotherapy. However, many challenges such as loss of persistence, T cell exhaustion, and therapy associated toxicities hamper further advancement of CAR T cell therapy. Therefore, recent efforts have focused on designing improved CARs that show better therapeutic characteristics. However, it is unfeasible to test all CAR variants in lab-based assays as CARs consist of multiple intracellular signalling domains. This results in over 100’000 possible variants. We leverage computational modeling to navigate this vast combinatorial space by learning the relationship between CAR design and T cell functionality, thereby proposing promising CAR T cell designs. CAR T cells expressing different variants can be viewed as cells that underwent different perturbations. Neural Optimal Transport is an upcoming field that can model single cell perturbations and predict unseen cells and conditions. In this work we leverage the conditional Monge Gap to model the response to CAR expression at a single-cell level and generate gene expression of cells that express an unseen CAR design. We show that CAR OT (CAROT) significantly outperforms the baseline for gene expression prediction for in-distribution CAR variants, with distinct gene expression patterns per CAR that capture biological characteristics. When predicting unseen CAR variants, we demonstrate promising results in terms of gene expression prediction and show the model learns gene expression patterns linked to domains in the training set. This work demonstrates that optimal transport may support discovery and development of new CAR T cell designs.","['Optimal Transport', 'OT', 'CAR T cell', 'Chimeric Antigen Receptor', 'Cell Therapy', 'Cell Therapies', 'Monge Gap', 'Immunotherapy', 'Cancer', 'Conditional Monge Gap', 'Conditional Optimal Transport']",,https://openreview.net/pdf?id=q3uKWlUzHb,accept
https://openreview.net/forum?id=p0KYWGpAHB,Discrete Diffusion Schrödinger Bridge Matching for Graph Transformation,"['Jun Hyeong Kim', 'Seonghwan Kim', 'Seokhyun Moon', 'Hyeongwoo Kim', 'Jeheon Woo', 'Woo Youn Kim']","Transporting between arbitrary distributions is a fundamental goal in generative modeling.
Recently proposed diffusion bridge models provide a potential solution, but they rely on a joint distribution that is difficult to obtain in practice.
Furthermore, formulations based on continuous domains limit their applicability to discrete domains such as graphs.
To overcome these limitations, we propose Discrete Diffusion Schrödinger Bridge Matching (DDSBM), a novel framework that utilizes continuous-time Markov chains to solve the SB problem in a high-dimensional discrete state space.
Our approach extends Iterative Markovian Fitting to discrete domains, and we have proved its convergence to the SB.
Furthermore, we adapt our framework for the graph transformation, and show that our design choice of underlying dynamics characterized by independent modifications of nodes and edges can be interpreted as the entropy-regularized version of optimal transport with a cost function described by the graph edit distance.
To demonstrate the effectiveness of our framework, we have applied DDSBM to molecular optimization in the field of chemistry.
Experimental results demonstrate that DDSBM effectively optimizes molecules' property-of-interest with minimal graph transformation, successfully retaining other features.","['Schrödinger Bridge', 'Discrete Diffusion Model', 'Molecular Optimization']",,https://openreview.net/pdf?id=p0KYWGpAHB,accept
https://openreview.net/forum?id=jzX3SrFSci,Language Models for Text-guided Protein Evolution,"['Zhanghan Ni', 'Shengchao Liu', 'Hongyu Guo', 'Anima Anandkumar']","Language models have demonstrated efficacy in protein design by capturing the distribution of amino acid sequences and structures. To advance protein representation learning, biomedical textual description has been integrated as an additional modality, complementing existing sequence and structure information. The textual modality is crucial as it provides insights into detailed molecular functions and cellular contexts in which proteins operate. Existing deep learning methods have built foundation models based on this modality, aiming for challenging protein design tasks, including text-to-protein generation and text-guided protein editing. Meanwhile, the capability of utilizing such multiple modalities to handle natural protein evolution remains an open question. In this work, we introduce two tasks: text-guided point mutation and text-guided Enzyme Commission number switching. These tasks enable a preliminary exploration of the boundaries of utilizing a multimodal foundation model to understand protein evolution process. We assess existing language models on novel protein evolution tasks: text-guided point mutation and EC number switching.  Our results show that structure-based models outperform sequence-based ones by 24\% in structure-oriented evolution tasks, despite exhibiting significant biases. We also find that models using free-form text more effectively design enzyme functions, achieving a 30.06\% closer alignment to target functions by integrating evolutionary context.","['Protein Design', 'Protein Evolution', 'Protein Representation Learning', 'Multimodal Learning', 'Large Language Models']",,https://openreview.net/pdf?id=jzX3SrFSci,accept
https://openreview.net/forum?id=e3JoUmFDzN,Generative Flows on Synthetic Pathway for Drug Design,"['Seonghwan Seo', 'Minsu Kim', 'Tony Shen', 'Martin Ester', 'Jinkyoo Park', 'Sungsoo Ahn', 'Woo Youn Kim']","Generative models in drug discovery have recently gained attention as efficient alternatives to brute-force virtual screening. However, most existing models do not account for synthesizability, limiting their practical use in real-world scenarios. In this paper, we propose RxnFlow, which sequentially assembles molecules using predefined molecular building blocks and chemical reaction templates to constrain the synthetic chemical pathway. We then train on this sequential generating process with the objective of generative flow networks (GFlowNets) to generate both highly rewarded and diverse molecules. To mitigate the large action space of synthetic pathways in GFlowNets, we implement a novel action space subsampling method. This enables RxnFlow to learn generative flows over extensive action spaces comprising combinations of 1.2 million building blocks and 71 reaction templates without significant computational overhead. Additionally, RxnFlow can employ modified or expanded action spaces for generation without retraining, allowing for the introduction of additional objectives or the incorporation of newly discovered building blocks. We experimentally demonstrate that RxnFlow outperforms existing reaction-based and fragment-based models in pocket-specific optimization across various target pockets. Furthermore, RxnFlow achieves state-of-the-art performance on CrossDocked2020 for pocket-conditional generation, with an average Vina score of –8.85 kcal/mol and 34.8% synthesizability.","['GFlowNet', 'synthesizability', 'structure-based drug design', 'molecule optimization']",,https://openreview.net/pdf?id=e3JoUmFDzN,accept
https://openreview.net/forum?id=K4wifbtx95,Modeling Complex System Dynamics with Flow Matching Across Time and Conditions,"['Martin Rohbeck', 'Charlotte Bunne', 'Edward De Brouwer', 'Jan-Christian Huetter', 'Anne Biton', 'Kelvin Y. Chen', 'Aviv Regev', 'Romain Lopez']","Modeling the dynamics of complex real-world systems from temporal snapshot data is crucial for understanding phenomena such as gene regulation, climate change, and financial market fluctuations. Researchers have recently proposed a few methods based either on the Schroedinger Bridge or Flow Matching to tackle this problem, but these approaches remain limited in their ability to effectively combine data from multiple time points and different experimental settings. This integration is essential in real-world scenarios where observations from certain combinations of time points and experimental conditions are missing, either because of experimental costs or sensory failure. To address this challenge, we propose a novel method named Multi-Marginal Flow Matching (MMFM). MMFM first constructs a flow using smooth spline-based interpolation across time points and conditions and regresses it with a neural network using the classifier-free guided Flow Matching framework. This framework allows for the sharing of contextual information about the dynamics across multiple trajectories. We demonstrate the effectiveness of our method on both synthetic and real-world datasets, including a recent single-cell genomics data set with around a hundred chemical perturbations across time points. Our results show that MMFM significantly outperforms existing methods at imputing data at missing time points.","['Flow Matching', 'dynamical systems']",,https://openreview.net/pdf?id=K4wifbtx95,accept
https://openreview.net/forum?id=AAiB5qYyHw,JAMUN: Transferable Molecular Conformational Ensemble Generation with Walk-Jump Sampling,"['Ameya Daigavane', 'Bodhi P. Vani', 'Saeed Saremi', 'Joshua A Rackers', 'Joseph Kleinhenz']","Conformational ensembles of protein structures are immensely important both to understanding protein function, and for drug discovery in novel modalities such as cryptic pockets. Current techniques for sampling ensembles are computationally inefficient, or do not transfer to systems outside their training data. We present walk-Jump Accelerated Molecular ensembles with Universal Noise (JAMUN), a step towards the goal of efficiently sampling the Boltzmann distribution of arbitrary proteins. By extending Walk-Jump Sampling to point clouds, JAMUN enables ensemble generation at orders of magnitude faster rates than traditional molecular dynamics or state-of-the-art generators. Further, JAMUN is able to predict the stable basins of small peptides that were not seen during training.","['Proteins', 'Ensembles', 'Conformations', 'Thermodynamics', 'Generative']",,https://openreview.net/pdf?id=AAiB5qYyHw,accept
https://openreview.net/forum?id=LfBIZzQsvg,SmileyLlama: Modifying Large Language Models \\for Directed Chemical Space Exploration,"['Joe Cavanagh', 'Kunyang Sun', 'Andrew Gritsevskiy', 'Dorian Bagni', 'Teresa Head-Gordon', 'Thomas D. Bannister']","Here we show that a Large Language Model (LLM) can serve as a foundation model for a Chemical Language Model (CLM) which performs at or above the level of CLMs trained solely on chemical SMILES string data. Using supervised fine-tuning (SFT) and direct preference optimization (DPO) on the open-source Llama LLM, we demonstrate that we can train an LLM to respond to prompts such as generating molecules with properties of interest to drug development. This overall framework allows an LLM to not just be a chatbot client for chemistry and materials tasks, but can be adapted to speak more directly as a CLM which can generate molecules with user-specified properties.","['LLM', 'molecule design', 'drug design', 'chemical language model', 'SMILES', 'chemistry']",,https://openreview.net/pdf?id=LfBIZzQsvg,accept
https://openreview.net/forum?id=A9FlQMKxJ4,Geometry-text Multi-modal Foundation Model for Reactivity-oriented Molecule Editing,"['Haorui Li', 'Shengchao Liu', 'Hongyu Guo', 'Anima Anandkumar']","Recent breakthroughs in foundation models have revolutionized the science domain with their promising generalization performance to solve challenging open questions. In chemistry and biology, the textual data enriches comprehensive knowledge about the molecule's functionalities, thus serving as a complementary modality to the chemical structures. However, existing multi-modal foundation models mainly focus on 2D topology rather than 3D geometry. To handle this issue, we construct a large-scale 3D structure-text dataset with conformations calculated by semi-empirical quantum methods. Then we propose MoleculeSTM-3D, a geometry-text multi-modal foundation model to align the two modalities through contrastive learning. For downstream, we apply MoleculeSTM-3D to the reactivity-oriented molecule editing task. Our empirical results demonstrate that it achieves a 9.00% higher editing success rate and significantly reduces invalid molecule generation by 10.07% compared to baseline methods. Such preliminary results reveal the potential of utilizing MoleculeSTM-3D for solving more challenging tasks.","['Multi-modal Foundation Model', 'Drug Discovery', 'Contrastive Learning', '3D GNN', 'LLM']",,https://openreview.net/pdf?id=A9FlQMKxJ4,accept
https://openreview.net/forum?id=GvgQIIBdfe,Derivative-Free Guidance in Continuous and Discrete Diffusion Models with Soft Value-Based Decoding,"['Xiner Li', 'Yulai Zhao', 'Chenyu Wang', 'Gabriele Scalia', 'Gökcen Eraslan', 'Surag Nair', 'Tommaso Biancalani', 'Shuiwang Ji', 'Aviv Regev', 'Sergey Levine', 'Masatoshi Uehara']","Diffusion models excel at capturing the natural design spaces of images, molecules, and biological sequences of DNA, RNA, and proteins. However, for many applications from biological research to biotherapeutic discovery, rather than merely generating designs that are natural, we aim to optimize downstream reward functions while preserving the naturalness of these design spaces. Existing methods for achieving this goal often require ``differentiable'' proxy models (e.g., classifier guidance) or computationally-expensive fine-tuning of diffusion models (e.g., classifier-free guidance, RL-based fine-tuning). Here, we propose a new method, known as SVDD, to address these challenges. SVDD is an iterative sampling method that integrates soft value functions, which looks ahead to how intermediate noisy states lead to high rewards in the future, into the standard inference procedure of pre-trained diffusion models. Notably, our approach avoids fine-tuning generative models and eliminates the need to construct differentiable models. This enables us to (1) directly utilize non-differentiable features/reward feedback, commonly used in many scientific domains, and (2) apply our method to recent discrete diffusion models in a principled way. Finally, we demonstrate the effectiveness of our algorithm across several domains, including image generation, molecule generation (optimization of docking scores, QED, SA), and DNA/RNA generation (optimization of activity levels).","['Diffusion models', 'Reinforcement learning', 'AI for science']",,https://openreview.net/pdf?id=GvgQIIBdfe,accept
https://openreview.net/forum?id=L1MyyRCAjX,Natural Language Prompts Guide the Design of Novel Functional Protein Sequences,"['Niksa Praljak', 'Hugh Yeh', 'Miranda Moore', 'Michael Socolich', 'Rama Ranganathan', 'Andrew Ferguson']","The advent of natural language interaction with machines has ushered in new innovations in text-guided generation of images, audio, video, and more. In this arena, we introduce Biological Multi-Modal Model (BioM3), as a novel framework for designing functional proteins via natural language prompts. This framework integrates natural language with protein design through a three-stage process: aligning protein and text representations in a joint embedding space learned using contrastive learning, refinement of the text embeddings, and conditional generation of protein sequences via a discrete autoregressive diffusion model. BioM3 synthesizes protein sequences with detailed descriptions of the protein structure, lineage, and function from text annotations to enable the conditional generation of novel sequences with desired attributes through natural language prompts. We present in silico validation of the model predictions for subcellular localization prediction, reaction classification, remote homology detection, scaffold in-painting, and structural plausibility, and in vivo and in vitro experimental tests of natural language prompt-designed synthetic analogs of Src-homology 3 (SH3) domain proteins that mediate signaling in the Sho1 osmotic stress response pathway in baker's yeast. BioM3 possesses state-of-the-art performance in zero-shot prediction and homology detection tasks, and generates proteins with native-like tertiary folds and wild-type levels of experimentally assayed function.","['Multimodality', 'Deep Generative Models', 'Protein Design']",,https://openreview.net/pdf?id=L1MyyRCAjX,accept
https://openreview.net/forum?id=Y61fBtTfih,A Foundational Multi-Modal Knowledge Graph for Pancreatic Cancer Drug Effects Prediction,"['Jingwen Hui', 'Shengchao Liu', 'Xiaohua Huang', 'Anima Anandkumar']","AI-assisted drug discovery has revolutionized healthcare by accelerating virtual screening methods as compared to traditional processes. Many advanced AI models have been developed to predict and generate drug candidates, with potential applications across various diseases. However, challenges still remain in applying AI models in clinical settings. These include the lack of heterogeneity and insufficient consideration of patient-specific treatment plans. To mitigate these challenges, we propose PanRX, a cell-line-specific pancreatic cancer drug effect model using multi-modal knowledge graphs. It aims at achieving a personalized drug discovery framework by incorporating rich genetic and chemical information. We first construct a multi-modal knowledge graph dataset PanCan-DrugsGenes. It extracts textual genetic information from NCBI, mutation status from the Genomics of Drug Sensitivity in Cancer (GDSC) dataset, textual descriptions of drugs from PubChem, and chemical geometry from the PM6 dataset. Then, PanRX utilizes a geometric model to learn chemical conformation, a language model to learn textual description, and a graph neural network to fuse all information and predict the target drug effects. We verify the effectiveness of PanRX by achieving the generalization performance with very low MSE (< 0.0000) and MAE (0.0009). This work emphasizes the potential of merging knowledge graphs and deep learning in the fields of genomics and medicine, enriching the intersection of human biological expertise and AI in drug discovery and design tasks.","['Foundational Model', 'Drug Discovery', 'Computational Biology', 'Personalized Medicine']",,https://openreview.net/pdf?id=Y61fBtTfih,accept
https://openreview.net/forum?id=30EakJqzF0,Foundational Model-aided Automatic High-throughput Drug Screening Using Self-controlled Cohort Study,"['Shenbo Xu', 'Raluca Cobzaru', 'Stan Finkelstein', 'Roy Welsch', 'Kenney Ng']","The process of developing new drugs, from initial discovery to obtaining regulatory approval, has historically been neither cost-efficient, expeditious, nor free from risk. The growing availability of large-scale observational healthcare databases, combined with the rise of foundational models, offer an unparalleled opportunity to enable automatic high-throughput drug screening for both repurposing and pharmacovigilance. In this work, we present a general workflow for automatic high-throughput drug screening which estimates the association between various drug exposures and disease outcomes. We provide frameworks for parsing the accurate exposure length for each prescription from clinical texts and removing confounding relationships between drugs and diseases using bioinformatic mapping and foundational models. Using a self-controlled cohort study design, we tested the intention-to-treat association between 3,444 medications and 276 diseases across 6.6 million UK patients from the Clinical Practice Research Datalink (CPRD). 
Our analysis revealed 16,901 drug-disease pairs with significant risk reduction, indicating candidates for repurposing, as well as 11,089 pairs with significant risk increase which raise drug safety concerns. 
Our data-driven, nonparametric, hypothesis-generating, and automatic approach demonstrates the potential of foundational models in drug discovery and provides a scalable framework for drug repurposing that can be extended to other observational medical databases.","['drug screening', 'drug repurposing', 'foundational model', 'self-controlled cohort study', 'incidence rate ratio']",,https://openreview.net/pdf?id=30EakJqzF0,accept
https://openreview.net/forum?id=BDISzo0dZi,An Efficient Tokenization for Molecular Language Models,"['Seojin Kim', 'Jaehyun Nam', 'Jinwoo Shin']","Recently, molecular language models have shown great potential in various chemical applications, e.g., drug-discovery. These models adapt auto-regressive language models to molecular data by considering molecules as sequences of atoms, where each atom is mapped to individual tokens of the language models. However, such atom-level tokenizations limit the models' ability to capture the global structural context of molecules. To tackle this issue, we propose a novel molecular language model, coined Context-Aware Molecular T5 (CAMT5). Inspired by the importance of the substructure-level contexts, e.g., ring systems, in understanding molecules, we introduce substructure-level tokenization for molecular language models. Specifically, we construct a tree structure for each molecule whose nodes correspond to important substructures, i.e., motifs. Then, we train our CAMT5 by considering a molecule as a sequence of motif tokens, whose order is determined by a tree-search algorithm. Under the proposed motif token space, one can incorporate chemical context with a significantly shorter token length (than atom-level tokenizations), which is useful for mitigating the issues during the auto-regressive molecular generation, e.g., error propagation. In addition, CAMT5 guarantees to generate a valid molecule with non-degeneracy, i.e., no ambiguity in the meaning of each token, which is 
also overlooked in previous models. Extensive experiments demonstrate the effectiveness of CAMT5 in the text-to-molecule generation task. Finally, we also propose a simple strategy of ensemble that can aggregate the outputs of molecular language models of different tokenizations, e.g., SMILES, SELFIES and ours, further boosting the quality of the generated molecules.","['drug discovery', 'text-to-molecule generation', 'molecular language models']",,https://openreview.net/pdf?id=BDISzo0dZi,accept
https://openreview.net/forum?id=2xmqiebwgY,TrialDura: Hierarchical Attention Transformer for Interpretable Clinical Trial Duration Prediction,"['Ling Yue', 'Sixue Xing', 'Jonathan Li', 'MD Zabirul Islam', 'Bolun Xia', 'Jintai Chen', 'Tianfan Fu']","The clinical trial process, a critical phase in drug development, is essential for developing new treatments. The primary goal of interventional clinical trials is to evaluate the safety and efficacy of drug-based treatments for specific diseases. However, these trials are often lengthy, labor-intensive, and expensive. The duration of a clinical trial significantly impacts overall costs, making efficient timeline management crucial for controlling budgets and ensuring the economic feasibility of research.
To address this issue, We propose TrialDura, a multimodal and interpretable deep learning method that estimates the duration of clinical trials using multimodal data, including disease names, drug molecules, trial phases, and eligibility criteria. Then, we encode them into Bio-BERT embeddings specifically tuned for biomedical contexts to provide a deeper and more relevant semantic understanding of clinical trial data. Finally, the model’s hierarchical attention mechanism connects all of the embeddings to capture their interactions and predict clinical trial duration. Our proposed model demonstrated superior performance with a mean absolute error (MAE) of 1.04 years and a root mean square error (RMSE) of 1.39 years compared to the other models, indicating more accurate clinical trial duration prediction. 
Publicly available code can be found at: https://github.com/LeoYML/TrialDura .","['Clinical Trial', 'Drug Development', 'Drug Discovery', 'Interpretability', 'Deep Learning']",,https://openreview.net/pdf?id=2xmqiebwgY,accept
https://openreview.net/forum?id=15AkNhFX1R,Structure Language Models for Protein Conformation Generation,"['Jiarui Lu', 'Xiaoyin Chen', 'Stephen Zhewen Lu', 'Chence Shi', 'Hongyu Guo', 'Yoshua Bengio', 'Jian Tang']","Proteins adopt multiple structural conformations to perform their diverse biological functions, and understanding these conformations is crucial for advancing drug discovery. Traditional physics-based simulation methods often struggle with sampling equilibrium conformations and are computationally expensive. Recently, deep generative models have shown promise in generating protein conformations as a more efficient alternative. However, these methods predominantly rely on the diffusion process within a 3D geometric space, which typically centers around the vicinity of metastable states and is often inefficient in terms of runtime. In this paper, we introduce Structure Language Modeling (SLM) as a novel framework for efficient protein conformation generation. Specifically, the protein structures are first encoded into a compact latent space using a discrete variational auto-encoder, followed by conditional language modeling that effectively captures sequence-specific conformation distributions.  This enables a more efficient and interpretable exploration of diverse ensemble modes compared to existing methods. Based on this general framework, we instantiate SLM with various popular LM architectures as well as proposing the ESMDiff, a novel BERT-like structure language model fine-tuned from ESM3 with masked diffusion. We verify our approach in various scenarios, including the equilibrium dynamics of BPTI, conformational change pairs, and intrinsically disordered proteins. SLM provides a highly efficient solution, offering a 20-100x speedup than existing methods in generating diverse conformations, shedding light on promising avenues for future research.","['protein', 'conformation generation', 'conformation sampling', 'generative models', 'language models', 'diffusion models']",,https://openreview.net/pdf?id=15AkNhFX1R,accept
https://openreview.net/forum?id=bg0CMOFucM,SMORE-DRL: Scalable Multi-Objective Robust and Efficient Deep Reinforcement Learning for Molecular Optimization,"['Aws Al Jumaily', 'Nicholas Aksamit', 'Yage Zhang', 'Mohammad Sajjad Ghaemi', 'Jinqiang Hou', 'Hsu Kiang Ooi', 'Yifeng Li']","The adoption of AI techniques within the domain of drug design provides an opportunity of systematic and efficient exploration of the vast chemical search space. In recent years, advancements in this domain have been driven by AI frameworks, including deep reinforcement learning (DRL). However, the scalability and performance of existing methodologies are constrained by prolonged training periods and inefficient sample data utilization. Furthermore, generalization capabilities of these models have not been fully investigated. To overcome these limitations, we take a multi-objective optimization perspective and introduce SMORE-DRL, a fragment and transformer-based multi-objective DRL architecture for the optimization of molecules across multiple pharmacological properties, including binding affinity to a cancer protein target. Our approach involves pretraining a transformer-encoder model on molecules encoded by a novel hybrid fragment-SMILES representation method. Fine-tuning is performed through a novel gradient-alignment-based DRL, where lead molecules are optimized by selecting and replacing their fragments with alternatives from a fragment dictionary, ultimately resulting in more desirable drug candidates. Our findings indicate that SMORE-DRL is superior to current DRL models for lead optimization in terms of quality, efficiency, scalability, and robustness. Furthermore, SMORE-DRL demonstrates the capability of generalizing its optimization process to lead molecules that are not present during the pretraining or fine-tuning phases.","['Drug Design', 'Molecular Optimization', 'Deep Reinforcement Learning', 'Multi-Objective Optimization', 'Transformer', 'Scalable']",,https://openreview.net/pdf?id=bg0CMOFucM,accept
